PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue ,AvgFIXRevenue,TotalRevenue,ARPU,CHURN
833107163,Bronze,SOHO,6100,AD?,7,2,,9,108,0,108,15.43,No
112533797,Silver,SOHO,4500,VU,6,2,,8,108.17,0,108.17,18.03,No
201520422,Silver,SOHO,4000,VT,12,1,,13,108.17,0,108.17,9.01,No
201760976,Bronze,SOHO,6000,VM,6,,,6,108.17,0,108.17,18.03,No
123721334,Bronze,SOHO,6100,DI,7,5,,12,108.17,0,108.17,15.45,No
892204,Bronze,SOHO,6300,VM,7,,,7,108.33,0,108.33,15.48,No
126746129,Bronze,SOHO,6450,VM,9,,,9,108.33,0,108.33,12.04,Yes
126012765,Bronze,SOHO,6400,DI,8,,,8,108.33,0,108.33,13.54,No
115121635,Silver,SOHO,4000,VU,4,,,4,108.33,0,108.33,27.08,No
115138588,Silver,SOHO,4000,VU,11,,,11,108.5,0,108.5,9.86,No
160119113,Silver,SOHO,4000,VU,3,,,3,108.5,0,108.5,36.17,No
115751464,Bronze,SOHO,4006,AD,10,1,,11,108.67,0,108.67,10.87,Yes
20986692,Bronze,SOHO,4023,VT,10,1,,11,108.67,0,108.67,10.87,No
123524290,Silver,SOHO,6167,AD?,9,5,,14,108.67,0,108.67,12.07,No
108537310,Silver,SOHO,6800,RJ,3,21,,24,108.67,0,108.67,36.22,Yes
115126027,Bronze,SOHO,4020,AD,5,2,,7,108.83,0,108.83,21.77,No
115744529,Bronze,SOHO,4004,AD,4,2,,6,108.83,0,108.83,27.21,No
160101987,Gold,VSE,4230,AD,6,4,,10,108.83,0,108.83,18.14,No
160075791,Bronze,SOHO,4023,VT,12,,,12,108.83,0,108.83,9.07,No
115281312,Bronze,SOHO,4000,AD,5,,,5,109,0,109,21.8,No
40705502,Bronze,SOHO,4002,VT,6,1,,7,109,0,109,18.17,No
123645887,Bronze,SOHO,6100,DI,7,1,,8,109,0,109,15.57,No
459861,Bronze,SOHO,4000,Ginka Vachkova,8,2,,10,109,0,109,13.63,No
112032868,Silver,SOHO,4500,VU,5,,,5,109.17,0,109.17,21.83,No
123637466,Bronze,SOHO,6000,DI,6,4,,10,109.17,0,109.17,18.2,No
123652240,Gold,SOHO,6100,DI,2,16,,18,109.17,0,109.17,54.59,No
201678917,Bronze,SOHO,6872,DI,6,,,6,109.17,0,109.17,18.2,No
200744321,Bronze,SOHO,6600,RJ,5,2,,7,109.17,0,109.17,21.83,Yes
200660720,Bronze,SOHO,6000,VM,4,,,4,109.33,0,109.33,27.33,Yes
833089808,Bronze,SOHO,6000,VM,4,1,,5,109.33,0,109.33,27.33,No
108518483,Bronze,SOHO,6600,RJ,4,1,,5,109.33,0,109.33,27.33,No
115607886,Bronze,SOHO,4199,AD,3,2,,5,109.5,0,109.5,36.5,No
160071857,Bronze,SOHO,4000,Ginka Vachkova,5,,,5,109.5,0,109.5,21.9,No
123566550,Silver,SOHO,6000,AD?,4,,,4,109.5,0,109.5,27.38,No
126057010,Bronze,SOHO,6500,RJ,3,1,,4,109.5,0,109.5,36.5,No
112033817,Bronze,SOHO,4600,VU,6,1,,7,109.67,0,109.67,18.28,No
30123261,Silver,SOHO,4000,VT,6,3,,9,109.67,0,109.67,18.28,No
112656294,Silver,VSE,4400,MT,3,,,3,109.67,0,109.67,36.56,No
115658101,Gold,SOHO,4330,VT,1,6,,7,109.67,0,109.67,109.67,No
836004154,Silver,SOHO,6300,RJ,6,2,,8,109.67,0,109.67,18.28,Yes
115581306,Silver,SOHO,4144,AD,11,,,11,109.83,0,109.83,9.98,No
115303779,Bronze,SOHO,4000,VT,3,1,,4,109.83,0,109.83,36.61,No
123745716,Bronze,SOHO,6000,VM,8,,,8,109.83,0,109.83,13.73,No
123542801,Bronze,SOHO,6000,AD?,7,1,,8,109.83,0,109.83,15.69,Yes
833164823,Silver,SOHO,6100,AD?,6,,,6,109.83,0,109.83,18.31,No
115117263,Silver,VSE,4300,VT,6,,,6,110,0,110,18.33,No
808245,Bronze,SOHO,6100,DI,8,,1,9,110,0,110,13.75,No
126044631,Bronze,SOHO,6400,DI,5,,,5,110,0,110,22,No
123060744,Bronze,SOHO,6000,AD?,6,14,,20,110,0,110,18.33,No
126576470,Bronze,SOHO,6404,AD?,3,,,3,110,0,110,36.67,No
202282010,Lead,SOHO,6000,VM,4,,,4,110.17,0,110.17,27.54,No
833123121,Silver,SOHO,6000,VM,3,1,,4,110.17,0,110.17,36.72,No
160110885,Silver,SOHO,4199,Ginka Vachkova,9,1,,10,110.17,0,110.17,12.24,Yes
108566930,Bronze,SOHO,6600,RJ,8,,,8,110.17,0,110.17,13.77,No
201562193,Bronze,SOHO,6300,RJ,10,,,10,110.25,0,110.25,11.03,No
200525847,Bronze,SOHO,6000,VM,6,1,,7,110.33,0,110.33,18.39,No
123636962,Bronze,SOHO,6000,DI,7,,,7,110.33,0,110.33,15.76,No
898189,Bronze,SOHO,6500,RJ,12,2,,14,110.33,0,110.33,9.19,No
825357110,Silver,SOHO,4000,AD,6,2,,8,110.5,0,110.5,18.42,No
123729046,Silver,SOHO,6100,DI,4,,,4,110.5,0,110.5,27.63,No
112131133,Silver,SOHO,4400,MT,31,2,,33,110.67,0,110.67,3.57,No
40298800,Bronze,SOHO,4400,MT,7,4,,11,110.67,0,110.67,15.81,No
112050617,Silver,SOHO,4400,MT,6,3,,9,110.67,0,110.67,18.45,No
123540266,Bronze,SOHO,6000,DI,5,,,5,110.67,0,110.67,22.13,No
123696190,Bronze,SOHO,6000,AD?,6,,,6,110.67,0,110.67,18.45,No
201446420,Silver,SOHO,6600,RJ,4,,,4,110.67,0,110.67,27.67,No
126634991,Bronze,SOHO,6400,VM,12,1,,13,110.83,0,110.83,9.24,No
833109709,Bronze,SOHO,6000,VM,3,,,3,110.83,0,110.83,36.94,No
120567518,Gold,VSE,4990,RJ,4,1,,5,110.83,0,110.83,27.71,No
160102740,Bronze,SOHO,4230,VT,5,,,5,111,0,111,22.2,No
201931391,Bronze,SOHO,6000,VM,9,,,9,111,0,111,12.33,No
123649486,Bronze,SOHO,6000,AD?,4,,,4,111,0,111,27.75,No
126099631,Silver,SOHO,6300,RJ,4,1,,5,111,0,111,27.75,No
115605942,Bronze,SOHO,4270,AD,11,3,,14,111.17,0,111.17,10.11,No
115783432,Bronze,SOHO,4004,VT,10,1,,11,111.17,0,111.17,11.12,No
200363345,Bronze,SOHO,6000,VM,3,,,3,111.17,0,111.17,37.06,No
833110309,Silver,SOHO,6280,DI,8,,,8,111.17,0,111.17,13.9,No
123644126,Bronze,SOHO,6100,AD?,6,,,6,111.17,0,111.17,18.53,No
123757412,Bronze,SOHO,6000,AD?,5,,,5,111.17,0,111.17,22.23,No
126650497,Silver,SOHO,6600,AD?,8,5,,13,111.17,0,111.17,13.9,No
126064064,Bronze,SOHO,6300,RJ,6,,,6,111.17,0,111.17,18.53,No
200033900,Gold,VSE,4400,MT,7,3,,10,111.33,0,111.33,15.9,No
112515781,Silver,SOHO,4500,VU,9,5,,14,111.33,0,111.33,12.37,No
115537815,Silver,SOHO,4000,VU,4,1,,5,111.33,0,111.33,27.83,No
126703042,Silver,SOHO,6500,VM,7,,,7,111.33,0,111.33,15.9,No
126146262,Bronze,SOHO,4270,Ginka Vachkova,16,2,,18,111.33,0,111.33,6.96,No
200516246,Bronze,SOHO,4000,Ginka Vachkova,4,1,,5,111.33,0,111.33,27.83,Yes
115829342,Silver,SOHO,4270,Tatiana Trifonova,12,1,,13,111.5,0,111.5,9.29,No
833042406,Bronze,SOHO,6000,VM,6,1,,7,111.5,0,111.5,18.58,No
4715040382,Bronze,SOHO,4000,Ginka Vachkova,16,,,16,111.5,0,111.5,6.97,No
126649840,Silver,SOHO,6400,RJ,5,,,5,111.5,0,111.5,22.3,No
115506093,Bronze,SOHO,4000,AD,8,,,8,111.67,0,111.67,13.96,No
112009734,Bronze,SOHO,4600,VU,8,6,,14,111.67,0,111.67,13.96,No
115031508,Silver,SOHO,4282,VU,6,3,,9,111.67,0,111.67,18.61,No
160101229,Bronze,SOHO,4000,VU,10,4,,14,111.67,0,111.67,11.17,No
200195787,Bronze,SOHO,6100,VM,6,1,,7,111.67,0,111.67,18.61,No
833067459,Bronze,SOHO,6000,VM,6,1,,7,111.67,0,111.67,18.61,No
201347760,Silver,VSE,4600,Daniela Stefanova,9,3,,12,111.67,0,111.67,12.41,No
123527607,Silver,SOHO,6000,AD?,7,,,7,111.67,0,111.67,15.95,No
40022442,Bronze,SOHO,4400,MT,10,1,,11,111.83,0,111.83,11.18,No
123503296,Bronze,SOHO,6000,AD?,6,,,6,111.83,0,111.83,18.64,Yes
836006116,Bronze,SOHO,6300,RJ,6,4,,10,111.83,0,111.83,18.64,No
115090225,Bronze,SOHO,4017,VT,2,4,,6,112,0,112,56,No
123635497,Bronze,SOHO,6000,DI,4,,,4,112,0,112,28,No
822100705,Bronze,SOHO,4400,MT,6,,,6,112,0,112,18.67,No
160083998,Silver,VSE,4000,VT,6,,,6,112.17,0,112.17,18.7,No
115621658,Bronze,SOHO,4270,AD,10,1,,11,112.33,0,112.33,11.23,No
607598,Silver,SOHO,4700,VT,11,11,,22,112.33,0,112.33,10.21,No
123633165,Bronze,SOHO,6000,DI,3,,,3,112.33,0,112.33,37.44,No
7407307660SMB,Bronze,SOHO,6000,DI,10,,,10,112.33,0,112.33,11.23,No
160106596,Bronze,SOHO,4000,AD,10,,,10,112.5,0,112.5,11.25,No
115092500,Silver,SOHO,4002,VT,10,,,10,112.5,0,112.5,11.25,No
115827042,Iron,SOHO,4000,VT,6,,,6,112.5,0,112.5,18.75,No
201123043,Silver,SOHO,6000,VM,4,,,4,112.5,0,112.5,28.13,No
108030402,Silver,VSE,6900,RJ,4,,,4,112.5,0,112.5,28.13,No
108558307,Bronze,SOHO,6600,RJ,5,1,,6,112.5,0,112.5,22.5,Yes
108688795,Bronze,SOHO,6900,RJ,5,,,5,112.5,0,112.5,22.5,Yes
115649248,Bronze,SOHO,4002,AD,4,2,,6,112.83,0,112.83,28.21,No
40037145,Silver,SOHO,6000,DI,9,,,9,112.83,0,112.83,12.54,No
123624497,Bronze,SOHO,6000,AD?,5,,,5,112.83,0,112.83,22.57,No
126729788,Bronze,SOHO,6300,RJ,11,4,,15,112.83,0,112.83,10.26,No
201389841,Bronze,SOHO,6600,RJ,5,,,5,112.83,0,112.83,22.57,No
112066468,Bronze,SOHO,4500,VU,8,1,,9,113,0,113,14.13,No
115125847,Bronze,SOHO,4003,VU,7,,,7,113,0,113,16.14,No
123014437,Silver,SOHO,6010,AD?,3,2,,5,113,0,113,37.67,No
126128588,Silver,SOHO,6300,RJ,3,,,3,113,0,113,37.67,No
123553705,Bronze,SOHO,6000,AD?,5,,,5,113.17,0,113.17,22.63,No
20810912,Bronze,SOHO,6000,DI,3,,,3,113.33,0,113.33,37.78,No
108684494,Bronze,SOHO,6600,RJ,5,1,,6,113.33,0,113.33,22.67,No
115695391,Bronze,SOHO,4000,AD,2,2,,4,113.5,0,113.5,56.75,No
115896540,Silver,SOHO,4000,VT,8,1,,9,113.5,0,113.5,14.19,No
123532508,Silver,SOHO,6000,DI,4,,,4,113.5,0,113.5,28.38,No
807195,Silver,SOHO,6220,AD?,3,15,,18,113.5,0,113.5,37.83,No
201086399,Silver,SOHO,6000,VM,8,,,8,113.67,0,113.67,14.21,No
833093849,Silver,SOHO,6000,VM,5,,,5,113.67,0,113.67,22.73,No
123649027,Bronze,SOHO,6000,DI,4,,,4,113.8,0,113.8,28.45,No
115766454,Bronze,SOHO,4000,VT,8,,,8,113.83,0,113.83,14.23,Yes
202045626,Silver,SOHO,4000,Ginka Vachkova,7,,,7,113.83,0,113.83,16.26,No
123534943,Silver,SOHO,6000,AD?,3,,,3,113.83,0,113.83,37.94,No
836008188,Bronze,SOHO,6300,RJ,8,,,8,113.83,0,113.83,14.23,No
115297697,Silver,SOHO,4000,VT,3,6,,9,114,0,114,38,No
201179273,Bronze,VSE,6300,RJ,5,,,5,114,0,114,22.8,No
471778,Silver,SOHO,4020,VU,2,,,2,114.17,0,114.17,57.09,No
112536882,Bronze,SOHO,4400,MT,6,,,6,114.17,0,114.17,19.03,No
115257539,Silver,SOHO,4201,VU,10,,,10,114.17,0,114.17,11.42,Yes
123160285,Iron,SOHO,6000,VM,5,,,5,114.17,0,114.17,22.83,No
201757784,Bronze,SOHO,6100,VM,6,,,6,114.17,0,114.17,19.03,No
112093127,Silver,VSE,4400,MT,5,3,,8,114.17,0,114.17,22.83,No
108514976,Bronze,SOHO,6800,RJ,6,1,,7,114.17,0,114.17,19.03,No
200357125,Silver,SOHO,6400,RJ,15,2,,17,114.17,0,114.17,7.61,No
201507670,Silver,VSE,4000,AD,3,4,,7,114.33,0,114.33,38.11,No
108037400,Silver,SOHO,6898,RJ,5,,,5,114.33,0,114.33,22.87,No
115796771,Silver,SOHO,4000,AD,4,,,4,114.5,0,114.5,28.63,No
123713775,Silver,SOHO,6000,DI,7,1,,8,114.5,0,114.5,16.36,No
40468206,Silver,SOHO,4400,MT,2,5,,7,114.67,0,114.67,57.34,No
40523649,Silver,SOHO,4003,VU,5,,,5,114.67,0,114.67,22.93,No
126653251,Bronze,SOHO,6300,RJ,5,,,5,114.67,0,114.67,22.93,No
200030846,Bronze,SOHO,6600,RJ,4,,,4,114.67,0,114.67,28.67,No
30155501,Bronze,SOHO,6000,DI,7,6,,13,114.83,0,114.83,16.4,No
160122942,Platinum,VSE,4003,Ginka Vachkova,2,19,,21,114.83,0,114.83,57.42,Yes
160125956,Bronze,SOHO,4004,Ginka Vachkova,6,,,6,114.83,0,114.83,19.14,No
123547920,Bronze,SOHO,6000,AD?,2,1,,3,114.83,0,114.83,57.42,No
126713517,Bronze,SOHO,6300,RJ,6,,,6,114.83,0,114.83,19.14,No
115624743,Silver,SOHO,4017,AD,6,,,6,115,0,115,19.17,No
201861562,Bronze,SOHO,6000,VM,8,,,8,115,0,115,14.38,No
123125633,Bronze,SOHO,6000,AD?,6,1,,7,115,0,115,19.17,Yes
123635732,Silver,VSE,6000,AD?,7,3,,10,115,0,115,16.43,No
836153828,Silver,SOHO,6300,RJ,9,7,,16,115,0,115,12.78,No
115746971,Bronze,SOHO,6000,DI,6,,,6,115.17,0,115.17,19.2,No
123105812,Silver,SOHO,6200,DI,8,,,8,115.17,0,115.17,14.4,No
344670,Bronze,SOHO,4444,MT,5,1,,6,115.33,0,115.33,23.07,No
115767093,Silver,SOHO,4000,VT,7,,,7,115.33,0,115.33,16.48,No
123729943,Silver,SOHO,6199,VM,9,1,,10,115.33,0,115.33,12.81,No
30160676,Bronze,SOHO,6275,DI,10,,,10,115.33,0,115.33,11.53,No
200106607,Silver,SOHO,4400,MT,4,4,,8,115.5,0,115.5,28.88,No
123649066,Silver,SOHO,6200,AD?,3,,,3,115.5,0,115.5,38.5,No
108690910,Bronze,SOHO,6600,RJ,5,,,5,115.5,0,115.5,23.1,No
126612151,Silver,SOHO,6300,RJ,5,,,5,115.5,0,115.5,23.1,No
20838303,Silver,SOHO,4003,VT,6,1,1,8,115.67,0,115.67,19.28,No
126516562,Silver,SOHO,6300,RJ,9,,,9,115.67,0,115.67,12.85,No
115821662,Bronze,SOHO,4003,AD,7,,,7,104.33,11.5,115.83,14.9,No
40377482,Bronze,SOHO,4002,VU,9,,,9,115.83,0,115.83,12.87,No
115534064,Bronze,SOHO,4016,VU,9,3,,12,115.83,0,115.83,12.87,No
115840342,Silver,SOHO,4000,VU,16,,,16,115.83,0,115.83,7.24,No
115174538,Bronze,SOHO,4003,VT,5,1,,6,115.83,0,115.83,23.17,No
123683321,Bronze,SOHO,6100,VM,7,,,7,115.83,0,115.83,16.55,No
123746654,Silver,SOHO,6100,VM,5,2,,7,115.83,0,115.83,23.17,No
200158027,Silver,SOHO,4000,Ginka Vachkova,9,,,9,115.83,0,115.83,12.87,No
123534391,Bronze,SOHO,6000,AD?,7,,,7,115.83,0,115.83,16.55,No
123757070,Silver,SOHO,6000,AD?,8,,,8,115.83,0,115.83,14.48,No
123160755,Bronze,SOHO,6100,VM,8,2,,10,116,0,116,14.5,No
123646134,Silver,SOHO,6000,DI,5,17,,22,116,0,116,23.2,No
201887759,Silver,SOHO,6260,DI,10,,,10,116,0,116,11.6,No
126741406,Silver,SOHO,6400,RJ,4,4,,8,116,0,116,29,No
115261338,Silver,SOHO,4300,VT,5,1,,6,116.17,0,116.17,23.23,No
201584745,Bronze,SOHO,6000,VM,9,,,9,116.17,0,116.17,12.91,No
126053598,Silver,SOHO,6450,DI,4,1,,5,116.17,0,116.17,29.04,No
126590331,Silver,SOHO,6300,RJ,8,1,,9,116.17,0,116.17,14.52,No
115841113,Silver,SOHO,4023,AD,7,2,,9,116.33,0,116.33,16.62,No
123751968,Silver,SOHO,6000,VM,8,1,,9,116.33,0,116.33,14.54,No
123642214,Silver,SOHO,6000,AD?,7,1,,8,116.33,0,116.33,16.62,No
123728827,Bronze,SOHO,6000,AD?,4,2,,6,116.33,0,116.33,29.08,No
126713079,Silver,SOHO,6300,RJ,4,,,4,116.33,0,116.33,29.08,No
112537240,Silver,SOHO,4580,MT,8,2,,10,116.5,0,116.5,14.56,No
112603128,Bronze,SOHO,4600,VT,5,1,,6,116.5,0,116.5,23.3,No
200913747,Silver,VSE,6000,VM,7,2,,9,116.5,0,116.5,16.64,No
200687272,Gold,VSE,4400,MT,3,10,,13,116.5,0,116.5,38.83,No
123512620,Silver,SOHO,6000,AD?,9,,,9,116.5,0,116.5,12.94,No
108641475,Silver,VSE,6600,RJ,3,,,3,116.5,0,116.5,38.83,No
126732019,Silver,SOHO,6450,DI,8,,,8,116.67,0,116.67,14.58,No
200393491,Bronze,SOHO,4230,Jenia Gogova,6,3,,9,116.67,0,116.67,19.45,No
126728007,Bronze,SOHO,6300,AD?,10,1,,11,116.67,0,116.67,11.67,No
200820623,Bronze,SOHO,6000,AD?,5,4,,9,116.67,0,116.67,23.33,No
115530144,Bronze,SOHO,4218,VU,4,,,4,116.83,0,116.83,29.21,No
892108,Bronze,SOHO,6400,VM,9,,,9,116.83,0,116.83,12.98,No
115045080,Gold,VSE,4000,Daniela Stefanova,8,13,,21,116.83,0,116.83,14.6,No
160138269,Gold,VSE,4147,Jenia Gogova,6,,,6,116.83,0,116.83,19.47,No
126179006,Silver,SOHO,6300,RJ,7,,,7,116.83,0,116.83,16.69,No
115169968,Bronze,SOHO,4004,VU,9,,,9,117,0,117,13,No
115019071,Silver,SOHO,4001,VT,4,4,1,9,117,0,117,29.25,No
40017477,Silver,SOHO,6152,VM,4,1,,5,117,0,117,29.25,No
160065893,Silver,SOHO,4004,Daniela Stefanova,6,1,1,8,117,0,117,19.5,No
8177780303,Bronze,SOHO,6100,DI,7,,,7,117,0,117,16.71,No
115758742,Bronze,SOHO,4000,AD,6,,,6,117.17,0,117.17,19.53,No
455012,Silver,SOHO,4000,Jenia Gogova,17,,,17,117.17,0,117.17,6.89,No
112042143,Silver,SOHO,4400,MT,11,8,,19,117.17,0,117.17,10.65,No
40215152,Silver,SOHO,6000,AD?,7,2,,9,117.17,0,117.17,16.74,No
30420405,Silver,SOHO,4400,MT,6,1,,7,117.33,0,117.33,19.56,No
115756378,Bronze,SOHO,4020,AD,6,5,,11,117.33,0,117.33,19.56,No
112607607,Silver,SOHO,4400,MT,9,,,9,117.33,0,117.33,13.04,No
123682194,Silver,SOHO,6000,VM,6,,,6,117.33,0,117.33,19.56,No
201030226,Bronze,SOHO,6000,VM,3,,,3,117.33,0,117.33,39.11,No
112128731,Bronze,SOHO,4600,Daniela Stefanova,7,,,7,117.33,0,117.33,16.76,Yes
40345634,Bronze,SOHO,6000,AD?,7,,,7,117.33,0,117.33,16.76,No
115787530,Silver,SOHO,4150,VT,9,1,,10,117.5,0,117.5,13.06,No
201097958,Silver,SOHO,4640,MT,7,,,7,117.5,0,117.5,16.79,No
126714099,Silver,SOHO,6300,RJ,9,1,,10,117.5,0,117.5,13.06,No
115627629,Bronze,VSE,4023,VT,2,,,2,117.67,0,117.67,58.84,No
160112072,Silver,SOHO,4023,VT,10,,,10,117.67,0,117.67,11.77,No
123528958,Gold,VSE,6000,VM,2,3,,5,117.67,0,117.67,58.84,Yes
201357352,Silver,VSE,6100,VM,4,2,,6,118,0,118,29.5,No
115519863,Bronze,SOHO,4000,AD,5,1,,6,118.17,0,118.17,23.63,No
115825244,Silver,SOHO,4002,AD,7,1,,8,118.17,0,118.17,16.88,No
160067809,Gold,VSE,4004,VU,7,6,,13,118.17,0,118.17,16.88,No
453310,Silver,SOHO,4000,VT,6,,,6,118.17,0,118.17,19.7,Yes
112122148,Bronze,SOHO,4579,MT,5,1,,6,118.17,0,118.17,23.63,No
833117816,Silver,SOHO,6000,VM,5,2,,7,118.17,0,118.17,23.63,No
123089233,Silver,SOHO,6000,AD?,8,,,8,118.17,0,118.17,14.77,No
123557205,Bronze,SOHO,6000,AD?,6,,,6,118.17,0,118.17,19.7,No
40123879,Bronze,SOHO,4101,VU,6,,,6,118.33,0,118.33,19.72,No
123756716,Silver,SOHO,6000,VM,15,12,,27,118.33,0,118.33,7.89,No
123676070,Silver,SOHO,6100,AD?,8,1,,9,118.33,0,118.33,14.79,No
123636617,Silver,SOHO,6000,AD?,5,2,,7,118.33,0,118.33,23.67,No
108057278,Bronze,SOHO,6900,RJ,4,4,,8,118.33,0,118.33,29.58,No
108568785,Bronze,SOHO,6600,RJ,8,1,,9,118.33,0,118.33,14.79,Yes
108691439,Bronze,SOHO,6600,RJ,8,,,8,118.33,0,118.33,14.79,No
126727402,Bronze,SOHO,6300,RJ,1,1,,2,118.33,0,118.33,118.33,No
200553501,Bronze,SOHO,4230,Jenia Gogova,6,,,6,118.5,0,118.5,19.75,No
112042168,Gold,SOHO,4400,MT,4,1,,5,118.67,0,118.67,29.67,No
115837079,Silver,SOHO,4000,VT,3,5,,8,118.67,0,118.67,39.56,No
126518410,Silver,SOHO,6300,RJ,3,1,,4,118.67,0,118.67,39.56,No
201531881,Bronze,SOHO,4000,AD,9,,,9,118.83,0,118.83,13.2,No
112536334,Silver,SOHO,4500,VU,2,2,,4,118.83,0,118.83,59.42,No
112655527,Bronze,SOHO,4500,VT,4,,,4,118.83,0,118.83,29.71,No
160092901,Silver,SOHO,4002,VT,13,2,,15,118.83,0,118.83,9.14,No
115864959,Silver,SOHO,4000,Jenia Gogova,9,1,,10,118.83,0,118.83,13.2,No
123024068,Bronze,SOHO,1715,AD?,5,,,5,118.83,0,118.83,23.77,No
112120971,Bronze,SOHO,4400,MT,5,,,5,119,0,119,23.8,No
1.15E+12,Silver,SOHO,4210,VT,10,,,10,119,0,119,11.9,No
40852228,Silver,SOHO,6260,DI,4,4,,8,119,0,119,29.75,No
833066492,Bronze,SOHO,6000,VM,6,2,,8,113.33,5.83,119.16,18.89,No
115802224,Bronze,SOHO,4000,VT,8,,,8,119.17,0,119.17,14.9,No
201388006,Silver,VSE,6771,VM,4,,,4,119.17,0,119.17,29.79,No
123623559,Silver,SOHO,6100,DI,8,,,8,119.17,0,119.17,14.9,No
200105074,Silver,VSE,6858,AD?,14,18,,32,119.17,0,119.17,8.51,No
123532159,Silver,SOHO,6160,VM,9,3,1,13,119.33,0,119.33,13.26,No
160063275,Silver,SOHO,4023,Jenia Gogova,5,1,,6,119.33,0,119.33,23.87,No
115546013,Bronze,SOHO,4300,AD,5,,,5,119.5,0,119.5,23.9,No
833005564,Silver,SOHO,6000,VM,7,,,7,119.5,0,119.5,17.07,No
833068034,Silver,SOHO,6050,VM,8,,,8,119.5,0,119.5,14.94,No
102880384,Silver,VSE,4000,VU,4,,,4,119.67,0,119.67,29.92,No
123732494,Gold,SOHO,6000,AD?,5,2,,7,119.67,0,119.67,23.93,No
115300990,Silver,SOHO,4003,AD,9,,,9,119.83,0,119.83,13.31,No
112043380,Silver,SOHO,4600,VT,6,7,,13,119.83,0,119.83,19.97,No
126027824,Silver,SOHO,6550,VT,2,,,2,119.83,0,119.83,59.92,No
20815838,Bronze,SOHO,6000,DI,9,1,,10,119.83,0,119.83,13.31,No
123685322,Silver,SOHO,6180,DI,7,2,,9,119.83,0,119.83,17.12,No
112602827,Silver,SOHO,4400,MT,4,,,4,120,0,120,30,No
176024439,Bronze,SOHO,6400,VM,7,,,7,120,0,120,17.14,No
126006495,Silver,SOHO,6489,DI,10,,,10,120,0,120,12,No
833126831,Silver,SOHO,6100,AD?,3,,,3,120,0,120,40,No
108016915,Silver,SOHO,6800,RJ,3,5,,8,120,0,120,40,No
123006209,Gold,VSE,6000,VM,5,23,,28,120.17,0,120.17,24.03,No
200753822,Silver,VSE,6000,DI,7,,,7,120.17,0,120.17,17.17,No
126064662,Bronze,SOHO,6300,RJ,9,,,9,120.17,0,120.17,13.35,No
126607670,Silver,SOHO,6300,RJ,5,7,,12,120.33,0,120.33,24.07,No
126689265,Bronze,SOHO,6300,RJ,4,1,,5,120.33,0,120.33,30.08,No
435579,Bronze,SOHO,4150,VT,19,,,19,120.5,0,120.5,6.34,No
123743334,Gold,SOHO,6000,VM,6,,,6,120.5,0,120.5,20.08,No
836225477,Silver,SOHO,6300,RJ,3,2,,5,120.5,0,120.5,40.17,No
40887859,Bronze,SOHO,4002,AD,14,3,,17,120.67,0,120.67,8.62,No
825231229,Silver,VSE,4270,AD,6,2,,8,120.67,0,120.67,20.11,No
833092462,Silver,SOHO,6000,VM,6,5,,11,120.67,0,120.67,20.11,No
112594558,Bronze,SOHO,4600,Daniela Stefanova,4,,,4,120.67,0,120.67,30.17,Yes
123085509,Gold,SOHO,6000,AD?,4,2,,6,120.67,0,120.67,30.17,No
108570163,Gold,SOHO,6649,RJ,6,4,,10,120.67,0,120.67,20.11,No
818003816,Silver,SOHO,6600,RJ,8,,,8,120.67,0,120.67,15.08,No
200540967,Bronze,SOHO,4000,VU,5,9,,14,120.83,0,120.83,24.17,No
123755450,Silver,SOHO,6000,VM,5,1,,6,120.83,0,120.83,24.17,No
126602246,Bronze,SOHO,6450,VM,5,1,,6,120.83,0,120.83,24.17,No
126729699,Bronze,SOHO,6300,RJ,8,1,,9,120.83,0,120.83,15.1,No
40654335,Bronze,SOHO,4017,VU,6,1,,7,121,0,121,20.17,No
112663627,Silver,SOHO,4400,MT,7,,,7,121,0,121,17.29,No
112093636,Silver,SOHO,4400,MT,5,,,5,121,0,121,24.2,No
123742296,Silver,SOHO,6000,VM,9,2,,11,121,0,121,13.44,No
123110019,Silver,SOHO,6285,AD?,5,1,1,7,121,0,121,24.2,No
123738789,Silver,SOHO,6100,AD?,10,,,10,121,0,121,12.1,No
115742688,Bronze,SOHO,4000,AD,9,2,,11,121.17,0,121.17,13.46,No
112606658,Bronze,SOHO,4400,MT,6,,,6,121.17,0,121.17,20.2,No
112660481,Bronze,SOHO,4579,MT,8,3,,11,121.17,0,121.17,15.15,No
200323965,Bronze,SOHO,4400,MT,5,,,5,121.17,0,121.17,24.23,No
160073598,Bronze,SOHO,4000,Jenia Gogova,10,,,10,121.17,0,121.17,12.12,No
108690084,Bronze,SOHO,6600,RJ,11,1,,12,121.17,0,121.17,11.02,No
115599973,Silver,SOHO,4000,AD,9,,1,10,121.33,0,121.33,13.48,No
112599886,Bronze,SOHO,4580,MT,6,1,,7,121.33,0,121.33,20.22,No
123657771,Silver,SOHO,6000,VM,1,5,,6,121.33,0,121.33,121.33,No
825252586,Silver,VSE,4003,Jenia Gogova,10,7,,17,121.33,0,121.33,12.13,No
115336577,Silver,SOHO,4180,VU,6,,,6,121.5,0,121.5,20.25,No
123546326,Silver,SOHO,6000,AD?,7,,,7,121.5,0,121.5,17.36,Yes
